ST,County,StateFIPS,CountyFIPS,S_C_Rate,Population,S_Homicide_Rate,S_Suicide_Rate
AL,AUTAUGA,1,1,19.50461987,382981,10.20193948,8.62048382
AL,BALDWIN,1,3,17.20061485,1310307,7.343284786,9.530646212
AL,BARBOUR,1,5,17.12761536,191181,6.54469855,9.956296731
AL,BIBB,1,7,18.21458402,158945,8.60826231,9.194622206
AL,BLOUNT,1,9,18.83956278,402599,8.222034353,10.03113144
AL,BULLOCK,1,11,20.49729713,75435,11.59865608,8.023988302
AL,BUTLER,1,13,17.7879437,144433,7.202480272,9.712435519
AL,CALHOUN,1,15,17.62510241,821696,5.197572734,11.79449197
AL,CHAMBERS,1,17,15.29545229,239504,5.001237806,9.585705796
AL,CHEROKEE,1,19,15.71197249,181721,4.374028973,10.64730737
AL,CHILTON,1,21,15.04056483,305591,4.715586926,9.955127954
AL,CHOCTAW,1,23,17.63605496,95832,7.548506013,8.646470524
AL,CLARKE,1,25,15.82973896,179025,3.921566752,11.38210838
AL,CLAY,1,27,18.33554664,96299,5.753832628,11.66110079
AL,CLEBURNE,1,29,17.05671029,104746,5.145077143,11.38153429
AL,COFFEE,1,31,15.99822872,351356,4.522706009,10.73298889
AL,COLBERT,1,33,16.11664018,381275,3.075694692,10.58038974
AL,CONECUH,1,35,16.4107525,91596,6.154032187,9.392996495
AL,COOSA,1,37,14.07795477,78918,3.64871398,9.973151546
AL,COVINGTON,1,39,15.02433331,264580,3.152857953,11.35672304
AL,CRENSHAW,1,41,19.5258544,97675,9.654450231,8.931270439
AL,CULLMAN,1,43,14.83357866,563918,2.522308922,11.2302802
AL,DALE,1,45,15.28482669,349700,4.194007323,10.2520179
AL,DALLAS,1,47,18.36619858,301721,8.634308498,9.292857451
AL,DE KALB,1,49,14.77876746,496451,2.993168094,10.69434017
AL,ELMORE,1,51,18.99097214,557793,9.168055518,9.019223448
AL,ESCAMBIA,1,53,14.17827791,266393,3.514274012,10.31560604
AL,ETOWAH,1,55,16.1013809,729002,3.818917265,11.4051448
AL,FAYETTE,1,57,14.33871187,119939,3.729722741,9.987368672
AL,FRANKLIN,1,59,17.10618418,221312,2.752719293,11.86290934
AL,GENEVA,1,61,14.72787791,187374,3.491052541,10.54588789
AL,GREENE,1,63,14.50491451,62586,5.042927269,8.734142073
AL,HALE,1,65,14.93116577,109285,5.306546718,9.052344401
AL,HENRY,1,67,14.2451302,120739,4.205705107,9.021915794
AL,HOUSTON,1,69,15.3559013,714840,4.741471279,9.860105045
AL,JACKSON,1,71,14.64628444,372114,3.249783478,10.19452625
AL,JEFFERSON,1,73,17.78064602,4609287,7.799895408,9.535678124
AL,LAMAR,1,75,15.15478326,100891,4.249754035,10.34374095
AL,LAUDERDALE,1,77,16.07926147,648610,3.108657217,11.43414149
AL,LAWRENCE,1,79,15.26896779,237718,2.955284089,10.69922295
AL,LEE,1,81,16.18926534,1011486,7.098160184,8.545092837
AL,LIMESTONE,1,83,14.34236733,595597,3.51241649,9.659145347
AL,LOWNDES,1,85,21.0091468,77903,12.10633459,8.046056222
AL,MACON,1,87,17.9489777,145220,9.195777614,7.941807939
AL,MADISON,1,89,14.25086992,2369101,3.198029864,9.893320456
AL,MARENGO,1,91,18.56878465,145020,10.68581003,6.919499939
AL,MARION,1,93,14.52859946,214163,2.33391156,10.91103654
AL,MARSHALL,1,95,14.66781601,653739,3.316608078,10.32352655
AL,MOBILE,1,97,17.86132489,2890974,7.464702748,10.03687743
AL,MONROE,1,99,16.48806094,159220,4.614864883,11.3355419
AL,MONTGOMERY,1,101,19.76868741,1598888,10.04224057,8.905383146
AL,MORGAN,1,103,14.42333399,835300,3.310897247,9.932691742
AL,PERRY,1,105,19.02944349,72481,9.514721745,9.240258617
AL,PICKENS,1,107,14.74543803,137951,5.194415668,8.964556072
AL,PIKE,1,109,18.68762444,230729,9.291998104,8.566600483
AL,RANDOLPH,1,111,16.62251218,159416,4.80705082,11.14157573
AL,RUSSELL,1,113,15.5492052,388162,7.183550941,7.820068113
AL,ST CLAIR,1,115,18.47919921,590236,8.164206779,9.887029983
AL,SHELBY,1,117,18.83655762,1386129,8.619899557,9.853168319
AL,SUMTER,1,119,17.28709462,94807,7.282988939,8.32341593
AL,TALLADEGA,1,121,15.44349106,574000,4.107311452,10.84330223
AL,TALLAPOOSA,1,123,16.59727867,290100,6.204590156,9.65589343
AL,TUSCALOOSA,1,125,19.2949884,1373837,9.491201954,9.349118093
AL,WALKER,1,127,18.79872249,466267,8.559794393,9.670800155
AL,WASHINGTON,1,129,18.58802857,120653,8.364612855,9.81034841
AL,WILCOX,1,131,20.39942441,80944,11.30238379,8.270036921
AL,WINSTON,1,133,15.90080459,170741,2.667920233,11.52541541
AK,SOUTHEAST ALASKA - OT,2,0,16.56004495,104803,,14.19432424
AK,ALEUTIANS EAST,2,13,,22514,,
AK,ALEUTIANS WEST,2,16,,39191,,
AK,ANCHORAGE,2,20,16.66110241,2058611,3.199185063,12.41663906
AK,BETHEL,2,50,26.17359131,121449,3.871833034,20.90789838
AK,BRISTOL BAY,2,60,,6947,,
AK,DENALI,2,68,18.7152375,13075,3.294442556,14.57966067
AK,DILLINGHAM,2,70,37.08244864,34305,,29.90520051
AK,FAIRBANKS NORTH STAR,2,90,18.03733474,685791,,14.98877112
AK,HAINES,2,100,14.76826849,17677,,12.45167736
AK,JUNEAU,2,110,14.76826849,222855,,12.45167736
AK,KENAI PENINSULA,2,122,17.48228,391722,3.366520134,13.08217912
AK,KETCHIKAN GATEWAY,2,130,21.5274475,94942,,17.02170267
AK,KODIAK ISLAND,2,150,22.02180158,96342,,18.81863044
AK,LAKE AND PENINSULA,2,164,25.70393738,11441,3.212992172,21.46862951
AK,MATANUSKA-SUSITNA,2,170,17.89957775,639389,3.313640839,13.52083807
AK,NOME,2,180,47.23753935,67454,,41.15746002
AK,NORTH SLOPE,2,185,31.52167746,66001,,28.36950971
AK,NORTHWEST ARCTIC,2,188,36.27114895,53287,,32.29016919
AK,SITKA,2,220,23.31838565,62447,,17.93721973
AK,SOUTHEAST FAIRBANKS,2,240,18.54111543,49057,3.145965433,14.45805391
AK,VALDEZ-CORDOVA,2,261,16.69453242,67332,3.176944602,12.45860628
AK,WADE HAMPTON,2,270,49.29515028,53739,,40.78375743
AK,YAKUTAT,2,282,22.07680464,4521,,16.98215741
AK,YUKON-KOYUKUK,2,290,23.2587395,39333,3.522357184,18.45044239
AZ,APACHE,4,1,15.05483934,501369,3.828477308,10.70822225
AZ,COCHISE,4,3,15.83715781,912619,4.902817227,10.56986256
AZ,COCONINO,4,5,19.73933159,944231,2.945295524,16.4039307
AZ,GILA,4,7,13.57496173,373273,4.04404687,9.222797
AZ,GRAHAM,4,9,15.35275062,260802,4.614699609,10.35887115
AZ,GREENLEE,4,11,18.73291558,61291,3.846491999,14.33692472
AZ,LA PAZ,4,12,11.01363592,142852,3.841190201,6.954810049
AZ,MARICOPA,4,13,13.87282743,27305256,4.254797663,9.302399331
AZ,MOHAVE,4,15,12.49039192,1411992,3.952541789,8.357916514
AZ,NAVAJO,4,17,14.54494917,752440,3.235995718,10.96832233
AZ,PIMA,4,19,13.49530858,6907406,4.291216175,8.886970272
AZ,PINAL,4,21,13.56186942,2625973,4.381855489,8.870455326
AZ,SANTA CRUZ,4,23,15.95196348,329442,5.031003868,10.55283738
AZ,YAVAPAI,4,25,14.11793073,1491343,4.057602547,9.760349784
AZ,YUMA,4,27,13.24546445,1390828,4.281717424,8.663512892
AR,ARKANSAS,5,1,21.94916049,132723,11.94384517,9.004783791
AR,ASHLEY,5,3,19.11016781,151273,6.370055936,11.90923501
AR,BAXTER,5,5,21.44577104,288810,2.633691181,17.9341828
AR,BENTON,5,7,10.70397677,1588896,1.617489822,8.610754642
AR,BOONE,5,9,16.41558144,259679,2.385985675,13.26608035
AR,BRADLEY,5,11,20.71879516,79780,6.416143016,13.9016432
AR,CALHOUN,5,13,21.07838739,37317,6.693812212,13.95731057
AR,CARROLL,5,15,11.72148568,191998,1.641664661,9.718654794
AR,CHICOT,5,17,19.58600533,81350,10.40732387,8.239131393
AR,CLARK,5,19,18.57793684,160415,5.873025195,11.86590805
AR,CLAY,5,21,16.2892697,110176,3.032576807,12.56353248
AR,CLEBURNE,5,23,14.7447799,180439,3.460509568,10.48183333
AR,CLEVELAND,5,25,21.82191528,60407,11.5369962,9.748314615
AR,COLUMBIA,5,27,20.09062337,171110,5.690906191,13.70991037
AR,CONWAY,5,29,13.12516514,148181,3.453990827,8.922809637
AR,CRAIGHEAD,5,31,16.80732738,687690,5.345449686,11.10208781
AR,CRAWFORD,5,33,10.529711,431612,2.140655532,7.839427693
AR,CRITTENDEN,5,35,18.76131525,352434,11.07608527,7.015562644
AR,CROSS,5,37,17.79327945,124173,8.15934914,9.044097841
AR,DALLAS,5,39,17.39169265,56296,5.170503219,11.39860937
AR,DESHA,5,41,22.37107312,89430,12.16291354,9.230782597
AR,DREW,5,43,17.06274898,130339,5.928582274,10.70036801
AR,FAULKNER,5,45,16.9553394,807507,7.260921306,9.140451344
AR,FRANKLIN,5,47,11.71940043,126177,2.439332217,8.802807565
AR,FULTON,5,49,20.18622531,85736,2.954081753,16.7397966
AR,GARLAND,5,51,16.94212458,675365,4.222811833,11.95615399
AR,GRANT,5,53,18.88377217,125504,9.374763673,8.972029196
AR,GREENE,5,55,14.25647983,297754,2.685076918,11.25175089
AR,HEMPSTEAD,5,57,17.4721901,157375,4.635479005,11.8858436
AR,HOT SPRING,5,59,16.28770917,231698,4.324170576,11.38698252
AR,HOWARD,5,61,17.18213058,95932,3.463065079,12.78670183
AR,INDEPENDENCE,5,63,17.61903327,256275,3.798899367,12.83765993
AR,IZARD,5,65,20.03202982,94985,3.213694624,15.85422681
AR,JACKSON,5,67,15.3601621,124588,3.948380225,10.83397013
AR,JEFFERSON,5,69,19.80404167,529513,10.31359627,8.93360804
AR,JOHNSON,5,71,13.72628103,179569,2.256374964,10.8117967
AR,LAFAYETTE,5,73,15.97064393,52428,4.059427888,11.11001317
AR,LAWRENCE,5,75,15.47151164,120527,3.175123657,11.66136325
AR,LEE,5,77,21.69887744,72048,13.13060276,7.566788032
AR,LINCOLN,5,79,23.33401831,98986,12.96334351,9.602476671
AR,LITTLE RIVER,5,81,17.47358637,90626,4.611085292,12.0737628
AR,LOGAN,5,83,11.63917947,155806,2.387523993,8.704514559
AR,LONOKE,5,85,18.11513194,483811,8.77213847,8.75310997
AR,MADISON,5,87,10.40390318,109796,1.472478176,8.448645272
AR,MARION,5,89,16.62850195,116394,2.251776305,13.85708495
AR,MILLER,5,91,16.86374486,303950,6.437104351,9.618943003
AR,MISSISSIPPI,5,93,18.51718354,320928,10.86714432,7.036744935
AR,MONROE,5,95,23.79502684,56046,13.43719163,9.098098497
AR,MONTGOMERY,5,97,19.0266105,65544,4.816110782,13.19971103
AR,NEVADA,5,99,18.80009005,62533,6.150646746,11.7210438
AR,NEWTON,5,101,15.81399027,57394,2.558145484,12.32561006
AR,OUACHITA,5,103,19.97882872,179344,6.694476638,12.65674489
AR,PERRY,5,105,17.1316282,72630,7.250886496,9.354770661
AR,PHILLIPS,5,107,26.3732193,148691,16.20644392,9.160163957
AR,PIKE,5,109,18.72919161,78493,4.715041244,13.09733679
AR,POINSETT,5,111,16.45254956,171066,6.794397598,9.208935587
AR,POLK,5,113,19.27651123,143222,3.528290001,14.62949513
AR,POPE,5,115,14.54375105,434911,3.138388384,10.56335602
AR,PRAIRIE,5,117,15.92438408,59950,4.679202905,10.41500002
AR,PULASKI,5,119,17.3382172,2699526,8.222435288,8.65999282
AR,RANDOLPH,5,121,16.97522566,125027,3.057649342,13.07408684
AR,ST FRANCIS,5,123,18.24220469,194740,9.415331455,8.12072338
AR,SALINE,5,125,18.33206635,766502,7.897226673,9.887940322
AR,SCOTT,5,127,14.0551981,77410,2.898542799,10.39100249
AR,SEARCY,5,129,18.22277946,56650,2.743970652,14.70486837
AR,SEBASTIAN,5,131,13.4264232,882802,3.022024515,9.713650226
AR,SEVIER,5,133,18.93522392,119588,3.376047676,14.82525284
AR,SHARP,5,135,17.40297557,120355,2.957368397,13.19441285
AR,STONE,5,137,18.80844794,87344,2.950344775,14.93612043
AR,UNION,5,139,19.30618226,288997,5.66121134,12.7014357
AR,VAN BUREN,5,141,13.94982857,120116,3.323982589,9.862964731
AR,WASHINGTON,5,143,9.775050972,1457234,1.549051793,7.745258967
AR,WHITE,5,145,14.33103983,542245,3.792336447,9.780236099
AR,WOODRUFF,5,147,16.58016335,50237,5.98969252,9.896013729
AR,YELL,5,149,17.7728141,153776,4.597384088,12.33444512
CA,ALAMEDA,6,1,8.276294688,10768932,4.769164997,3.352142899
CA,ALPINE,6,3,13.27314674,8078,1.537285357,11.54838756
CA,AMADOR,6,5,10.80669373,262513,4.934917567,5.680824092
CA,BUTTE,6,7,11.83001233,1546776,2.799678092,8.67351252
CA,CALAVERAS,6,9,11.55667332,316872,5.847063447,5.424129382
CA,COLUSA,6,11,10.19635097,149466,2.486914871,7.460744614
CA,CONTRA COSTA,6,13,10.54268309,7463523,6.025578734,4.336863847
CA,DEL NORTE,6,15,17.3023289,197455,2.517534629,14.51015413
CA,EL DORADO,6,17,9.912645162,1266823,3.40139785,6.337706605
CA,FRESNO,6,19,9.915329256,6573134,5.987601998,3.776437023
CA,GLENN,6,21,13.53998091,196233,2.972908853,10.24328991
CA,HUMBOLDT,6,23,15.76268444,940383,2.920732705,12.47106504
CA,IMPERIAL,6,25,6.859046301,1224804,2.197077015,4.552859367
CA,INYO,6,27,11.03564983,129070,4.802217932,6.080409021
CA,KERN,6,29,8.274389606,5934981,4.649928154,3.536618867
CA,KINGS,6,31,10.29001306,1061821,5.553635207,4.578498591
CA,LAKE,6,33,8.150229699,449760,1.55506938,6.37300755
CA,LASSEN,6,35,15.02856707,237213,2.622005318,11.87363384
CA,LOS ANGELES,6,37,7.654992598,69384934,4.211614725,3.364672093
CA,MADERA,6,39,9.868806553,1059563,5.541255292,4.13853178
CA,MARIN,6,41,6.312106785,1782796,2.524842714,3.695784263
CA,MARIPOSA,6,43,10.25142511,126344,4.961746786,5.004520465
CA,MENDOCINO,6,45,10.78532103,613328,2.196106092,8.345203151
CA,MERCED,6,47,7.265348085,1809948,3.597077959,3.510897966
CA,MODOC,6,49,15.79902889,65849,2.667368514,12.68399014
CA,MONO,6,51,10.73181995,98789,5.020799581,5.521766279
CA,MONTEREY,6,53,9.283934921,2939613,4.842315727,4.298998394
CA,NAPA,6,55,8.800581122,965295,3.097106615,5.539894932
CA,NEVADA,6,57,11.48102365,689831,1.94340244,9.178839218
CA,ORANGE,6,59,7.309136649,21368575,3.719027735,3.508133359
CA,PLACER,6,61,10.77831799,2487186,3.186498419,7.349087926
CA,PLUMAS,6,63,13.18712212,137100,2.43937607,10.31300576
CA,RIVERSIDE,6,65,6.65656541,15578020,2.449530404,4.117352745
CA,SACRAMENTO,6,67,10.30854534,10051374,4.835714408,5.25302573
CA,SAN BENITO,6,69,7.173861873,392878,3.897100561,3.17400573
CA,SAN BERNARDINO,6,71,8.400927294,14404144,4.141401219,4.154057453
CA,SAN DIEGO,6,73,6.043762324,21989802,1.969708018,3.987619862
CA,SAN FRANCISCO,6,75,7.682216033,5737846,4.648637955,2.973761045
CA,SAN JOAQUIN,6,77,10.46603326,4852472,5.775194104,4.495387529
CA,SAN LUIS OBISPO,6,79,9.497699757,1905200,4.361257447,5.001627551
CA,SAN MATEO,6,81,5.11935676,5115131,2.313744639,2.746588023
CA,SANTA BARBARA,6,83,8.399401712,2993556,3.0122407,5.278936796
CA,SANTA CLARA,6,85,7.265517081,12708658,3.949729127,3.219318646
CA,SANTA CRUZ,6,87,5.784945876,1851714,2.707754531,3.020689244
CA,SHASTA,6,89,16.49023821,1247061,2.761523146,13.13696011
CA,SIERRA,6,91,13.6569454,22031,2.425473503,10.77259853
CA,SISKIYOU,6,93,16.62407567,310802,2.605125725,13.64411171
CA,SOLANO,6,95,9.779070983,2926625,4.714283323,4.850103754
CA,SONOMA,6,97,8.072655562,3410732,1.467755557,6.411045498
CA,STANISLAUS,6,99,8.45928575,3633708,4.759973908,3.560587647
CA,SUTTER,6,101,9.319932048,663479,3.292884155,5.842789032
CA,TEHAMA,6,103,14.07427946,441783,2.618470598,11.01160403
CA,TRINITY,6,105,15.3492699,95025,2.603894,12.30682533
CA,TULARE,6,107,10.19637626,3120695,5.642193045,4.387711767
CA,TUOLUMNE,6,109,10.47409322,384096,4.746283579,5.458898394
CA,VENTURA,6,111,8.039293288,5798400,4.738926804,3.221899558
CA,YOLO,6,113,9.805433726,1417437,4.186860045,5.432089972
CA,YUBA,6,115,10.27277012,508439,1.965369204,7.993602476
CO,ADAMS,8,1,10.16075925,3166336,2.51775988,7.385055149
CO,ALAMOSA,8,3,16.65715479,110687,,13.65340557
CO,ARAPAHOE,8,5,10.12825655,4096470,2.433044869,7.457565434
CO,ARCHULETA,8,7,16.9082289,85100,4.621582565,11.89212099
CO,BACA,8,9,19.040036,26248,,15.86669667
CO,BENT,8,11,16.4145622,42379,,13.67880184
CO,BOULDER,8,13,10.03622076,2108478,1.153588593,8.642301209
CO,BROOMFIELD,8,14,9.810457877,402728,1.595196403,7.940533205
CO,CHAFFEE,8,15,18.19020895,126036,,15.71993366
CO,CHEYENNE,8,17,20.34026355,13085,,15.25519766
CO,CLEAR CREEK,8,19,10.94080467,63685,0.99884204,9.639987131
CO,CONEJOS,8,21,20.41094807,57700,5.962748873,13.9895262
CO,COSTILLA,8,23,19.56850695,24898,4.929471217,13.74276824
CO,CROWLEY,8,25,14.01238119,39514,3.347016794,10.31852328
CO,CUSTER,8,27,16.66714561,29648,3.959245317,12.00545354
CO,DELTA,8,29,17.28327657,213842,2.076436054,14.77933897
CO,DENVER,8,31,10.26395326,4330411,2.671617979,7.351824657
CO,DOLORES,8,33,14.06516768,14205,,11.27998596
CO,DOUGLAS,8,35,11.28110179,2054400,2.034408585,9.022159813
CO,EAGLE,8,37,13.18305605,364827,,11.89340926
CO,ELBERT,8,39,11.44474511,163305,2.402098043,8.838607855
CO,EL PASO,8,41,13.05506526,4429883,2.615812708,10.11527575
CO,FREMONT,8,43,14.80113572,328371,3.19641548,11.2268189
CO,GARFIELD,8,45,15.80980026,396270,1.733711778,13.91097307
CO,GILPIN,8,47,10.10979036,38142,1.015894655,8.864500135
CO,GRAND,8,49,10.16822637,101971,0.962900225,9.070520116
CO,GUNNISON,8,51,16.80294021,108074,1.883966023,14.56254818
CO,HINSDALE,8,53,14.35832196,5725,,11.73368246
CO,HUERFANO,8,55,16.56806975,46684,3.989861694,11.83433553
CO,JACKSON,8,57,11.62390636,9668,0.932782609,10.54761873
CO,JEFFERSON,8,59,10.14904135,3790719,2.243316945,7.674505338
CO,KIOWA,8,61,14.87113486,9883,,12.16729216
CO,KIT CARSON,8,63,15.11790206,57183,,12.30526912
CO,LAKE,8,65,12.8496783,51480,,11.61610918
CO,LA PLATA,8,67,16.62882584,364128,3.688105343,12.29368448
CO,LARIMER,8,69,10.144117,2144668,1.114583092,8.747360978
CO,LAS ANIMAS,8,71,16.67224466,105579,4.137186639,11.79406937
CO,LINCOLN,8,73,12.58136508,38183,2.980323365,9.351014585
CO,LOGAN,8,75,9.674362608,157519,1.322989758,7.89659512
CO,MESA,8,77,16.32252974,1028787,1.765761793,14.1691617
CO,MINERAL,8,79,19.35846933,5060,,15.30669668
CO,MOFFAT,8,81,19.49100629,93738,,18.04722805
CO,MONTEZUMA,8,83,15.92491983,178571,3.932678372,11.45817402
CO,MONTROSE,8,85,16.50908952,286718,1.957808694,14.12797084
CO,MORGAN,8,87,9.570796335,197529,2.066845123,7.131546685
CO,OTERO,8,89,15.69607964,130961,3.872160617,11.06331605
CO,OURAY,8,91,14.91244556,31437,,12.46108465
CO,PARK,8,93,12.00050981,113305,1.200050981,10.51079135
CO,PHILLIPS,8,95,8.961016488,30615,,8.65201592
CO,PITKIN,8,97,15.25883076,119976,1.86749869,13.16358833
CO,PROWERS,8,99,15.37995703,87032,,14.41870972
CO,PUEBLO,8,101,14.58496364,1117905,3.351031032,10.83500034
CO,RIO BLANCO,8,103,17.37682443,47000,,15.77773016
CO,RIO GRANDE,8,105,17.93199874,82893,,14.81339027
CO,ROUTT,8,107,14.98237824,164044,,13.42980018
CO,SAGUACHE,8,109,17.4839965,43347,2.819999436,14.21279716
CO,SAN JUAN,8,111,14.73215108,4837,,11.96987275
CO,SAN MIGUEL,8,113,14.38580708,52733,,12.35963707
CO,SEDGWICK,8,115,10.01741738,16645,,8.724847396
CO,SUMMIT,8,117,12.43793638,197163,,11.20534809
CO,TELLER,8,119,11.97715204,162369,1.893548212,9.807844382
CO,WASHINGTON,8,121,10.16979073,33504,2.456100403,7.470638727
CO,WELD,8,123,10.00906064,1815616,1.621317875,8.097217594
CO,YUMA,8,125,10.97809991,70546,,10.24622658
CT,FAIRFIELD,9,1,4.604842698,6482643,2.059948271,2.489104161
CT,HARTFORD,9,3,5.720882884,6265245,2.493962255,3.146009639
CT,LITCHFIELD,9,5,5.484573451,1318083,2.634113478,2.763162265
CT,MIDDLESEX,9,7,5.82892938,1158292,2.706288641,3.057585724
CT,NEW HAVEN,9,9,5.462048875,6031497,2.676921456,2.723967527
CT,NEW LONDON,9,11,5.41504228,1916571,1.867775362,3.434296633
CT,TOLLAND,9,13,5.093216954,1064658,1.942283771,3.029540447
CT,WINDHAM,9,15,4.377456606,825411,1.207804338,3.049539129
DE,KENT,10,1,9.680216044,1154745,4.358927692,5.292983627
DE,NEW CASTLE,10,3,8.395215719,3799691,3.637926812,4.668248741
DE,SUSSEX,10,5,8.737658671,1404666,2.331678578,6.332348138
DC,DISTRICT OF COLUMBIA,11,1,7.339236632,4337658,4.521753004,2.755839842
FL,ALACHUA,12,1,14.4376484,1749995,3.687313081,10.47335406
FL,BAKER,12,3,17.45062624,189179,7.826017042,9.356961553
FL,BAY,12,5,17.6615126,1198228,4.512065263,12.89161504
FL,BRADFORD,12,7,12.04962107,195677,3.11586161,8.690332772
FL,BREVARD,12,9,11.88868582,3828288,4.105478913,7.671619712
FL,BROWARD,12,11,10.71248373,12527777,5.355062336,5.244186596
FL,CALHOUN,12,13,16.81489463,102319,4.764220146,11.7237182
FL,CHARLOTTE,12,15,13.19668913,1135901,3.487099819,9.563423455
FL,CITRUS,12,17,15.41712867,982313,3.032580079,12.23927529
FL,CLAY,12,19,16.86856476,1350173,7.321674916,9.331546462
FL,COLLIER,12,21,10.71707868,2306305,5.245312219,5.369072096
FL,COLUMBIA,12,23,12.39577195,472964,3.628814068,8.413710494
FL,DE SOTO,12,27,13.30205335,242837,3.111511969,9.986730556
FL,DIXIE,12,29,19.23483551,113317,4.501770014,13.77814459
FL,DUVAL,12,31,17.03082789,6117404,7.375143528,9.435999237
FL,ESCAMBIA,12,33,14.41918518,2113874,3.997190666,10.10807901
FL,FLAGLER,12,35,14.22105217,682105,2.999109495,10.99124194
FL,FRANKLIN,12,37,15.06114826,81191,,11.40344083
FL,GADSDEN,12,39,13.8264734,325484,4.421980231,8.875101168
FL,GILCHRIST,12,41,13.0490661,118320,3.520663874,9.0439072
FL,GLADES,12,43,12.88258712,91487,4.443839052,8.27963363
FL,GULF,12,45,17.08931002,110736,4.514157365,12.05924896
FL,HAMILTON,12,47,15.04507014,102174,4.425020628,10.30769511
FL,HARDEE,12,49,11.15763285,192972,3.733329429,7.182272337
FL,HENDRY,12,51,11.08298652,270084,3.876346761,7.060602126
FL,HERNANDO,12,53,13.76063171,1213180,2.428346772,11.18658413
FL,HIGHLANDS,12,55,10.88732118,689912,2.882269102,7.836169122
FL,HILLSBOROUGH,12,57,11.7295877,8804244,3.409947432,8.070998263
FL,HOLMES,12,59,18.11236914,139060,4.427468012,13.44340287
FL,INDIAN RIVER,12,61,12.70105994,977678,3.136474662,9.442672835
FL,JACKSON,12,63,16.87874497,345989,4.68854027,11.61548041
FL,JEFFERSON,12,65,13.28896965,101002,3.926286488,8.959987114
FL,LAFAYETTE,12,67,17.11195525,61061,4.872940899,11.55906911
FL,LAKE,12,69,11.5873214,2113358,4.000248054,7.464577708
FL,LEE,12,71,11.95682811,4459284,3.376472714,8.435130758
FL,LEON,12,73,13.16839152,1948226,3.858051754,8.800184166
FL,LEVY,12,75,15.0343227,282061,3.4584318,11.30710086
FL,LIBERTY,12,77,13.36768347,58203,4.110719564,8.723511747
FL,MADISON,12,79,14.25107989,133151,3.850090132,10.1136696
FL,MANATEE,12,81,11.07659661,2318002,3.562648032,7.292632563
FL,MARION,12,83,14.44948134,2334558,3.125101257,11.14345317
FL,MARTIN,12,85,12.50343269,1037504,4.725223643,7.617121879
FL,MIAMI-DADE,12,86,10.37675158,17892056,5.32974023,4.947755462
FL,MONROE,12,87,10.96062467,521261,6.496257509,4.387145673
FL,NASSAU,12,89,18.40238169,518588,8.857349633,9.311220034
FL,OKALOOSA,12,91,13.29867654,1307896,2.106125244,10.74123874
FL,OKEECHOBEE,12,93,11.67208708,276814,4.122928551,7.382141745
FL,ORANGE,12,95,11.78574241,8245084,3.99296347,7.670204247
FL,OSCEOLA,12,97,11.74099997,1973132,4.10130821,7.505662084
FL,PALM BEACH,12,99,10.80211076,9393574,4.072510175,6.585515933
FL,PASCO,12,101,11.58701236,3286799,3.18582196,8.170743885
FL,PINELLAS,12,103,11.81809791,6456781,3.180966134,8.383732776
FL,POLK,12,105,11.14866099,4278836,3.887582196,7.081605126
FL,PUTNAM,12,107,13.8303944,515642,3.196889683,10.42835672
FL,ST JOHNS,12,109,16.60842605,1383792,7.184711571,9.204789755
FL,ST LUCIE,12,111,13.05485174,1966957,3.099353292,9.767658859
FL,SANTA ROSA,12,113,13.81925462,1087782,3.643258036,9.84098435
FL,SARASOTA,12,115,13.01407352,2688655,3.069504706,9.740979219
FL,SEMINOLE,12,117,12.52516159,2996733,4.237945754,8.175945575
FL,SUMTER,12,119,13.19127197,694750,3.086462414,9.950486433
FL,SUWANNEE,12,121,16.8639894,298289,4.806236978,11.63615268
FL,TAYLOR,12,123,16.5838357,158286,4.057747033,11.64396975
FL,UNION,12,125,11.56468748,107347,3.167398483,8.028986852
FL,VOLUSIA,12,127,12.93244302,3486929,4.160693331,8.643664795
FL,WAKULLA,12,129,12.48302309,214642,3.744906927,8.113965008
FL,WALTON,12,131,16.03508083,396988,3.272465475,12.38082772
FL,WASHINGTON,12,133,17.9752421,172834,4.482714697,13.22622752
GA,APPLING,13,1,13.9317716,128281,4.316886975,9.320551423
GA,ATKINSON,13,3,12.90445587,58248,3.836459854,8.137945146
GA,BACON,13,5,14.61949979,78105,4.537086142,9.679117103
GA,BAKER,13,7,12.38180158,24007,4.985960367,7.063443853
GA,BALDWIN,13,9,13.23715733,324246,3.571931343,9.244998771
GA,BANKS,13,11,12.03276962,127738,2.474027398,9.221374847
GA,BARROW,13,13,9.734440721,489959,2.719001566,6.776748178
GA,BARTOW,13,15,10.46297909,702123,2.700788692,7.442631434
GA,BEN HILL,13,17,14.58714927,122988,3.57798001,10.04586695
GA,BERRIEN,13,19,13.51984813,133326,3.93405417,8.976292614
GA,BIBB,13,21,15.21290054,1085639,6.176666385,8.578703312
GA,BLECKLEY,13,23,14.87975369,90588,4.363236044,9.733372714
GA,BRANTLEY,13,25,13.47933439,127985,4.338841541,8.793385523
GA,BROOKS,13,27,14.4822959,111647,4.202904055,10.02620485
GA,BRYAN,13,29,15.3647664,219921,6.584899884,8.038708949
GA,BULLOCH,13,31,12.50536288,494968,4.232584358,7.75973799
GA,BURKE,13,33,17.14286735,161838,7.678575999,9.077386356
GA,BUTTS,13,35,13.61971174,164737,4.329235517,8.942873367
GA,CALHOUN,13,37,13.02752196,45851,5.719399887,7.096292452
